FantasyPoints,Date,Name,Salary,Position,Home
0.0,20160326,Crowder Jae,5800,SF,A
0.0,20160326,Kidd-Gilchrist Michael,5400,SF,A
0.0,20160326,Huestis Josh,3500,SF,H
0.0,20160326,Carroll DeMarre,5400,SF,A
42.4,20160326,Drummond Andre,8000,C,H
39.8,20160326,Lopez Brook,8100,C,H
35.7,20160326,Towns Karl-Anthony,9000,C,H
34.6,20160326,Dedmon Dewayne,3500,C,H
34.0,20160326,Kanter Enes,5400,C,H
33.0,20160326,Mahinmi Ian,4800,C,A
32.5,20160326,Horford Al,7100,C,A
31.3,20160326,Valanciunas Jonas,5600,C,A
27.7,20160326,Hill Jordan,3600,C,A
26.0,20160326,Gasol Pau,8900,C,A
23.7,20160326,Marjanovic Boban,3500,C,A
23.7,20160326,Jefferson Al,5000,C,A
23.5,20160326,Plumlee Mason,5300,C,H
23.4,20160326,Baynes Aron,3700,C,H
23.2,20160326,Gobert Rudy,5500,C,A
20.7,20160326,Monroe Greg,6100,C,H
19.4,20160326,Asik Omer,3900,C,H
18.3,20160326,Ajinca Alexis,3800,C,H
17.6,20160326,Olynyk Kelly,4000,C,A
16.7,20160326,Adams Steven,4500,C,H
16.0,20160326,Biyombo Bismack,5600,C,A
15.2,20160326,Lopez Robin,6000,C,H
13.2,20160326,Mozgov Timofey,3500,C,A
11.8,20160326,Perkins Kendrick,3500,C,H
9.4,20160326,Felicio Cristiano,3500,C,A
7.6,20160326,Plumlee Miles,3500,C,H
5.0,20160326,Hawes Spencer,4000,C,A
4.4,20160326,O'Bryant Johnny,3500,C,H
2.5,20160326,Bonner Matt,3500,C,A
2.0,20160326,Nogueira Lucas,3500,C,A
0.0,20160326,Kaun Sasha,3500,C,A
0.0,20160326,Chandler Tyson,4400,C,H
0.0,20160326,Anthony Joel,3500,C,H
0.0,20160326,Mohammed Nazr,3500,C,H
0.0,20160326,Zeller Tyler,3500,C,A
0.0,20160326,Kaman Chris,3500,C,H
0.0,20160326,Withey Jeff,3500,C,A
0.0,20160326,O'Quinn Kyle,3500,C,H
0.0,20160326,Pekovic Nikola,3500,C,H
0.0,20160326,Duncan Tim,4900,C,A
0.0,20160326,Vucevic Nikola,8000,C,H
0.0,20160326,Tavares Walter,3500,C,A
52.6,20160327,Harden James,11000,SG,A
46.7,20160327,Ellis Monta,6500,SG,H
42.6,20160327,Smith Ishmael,6300,PG,A
42.5,20160327,Wall John,9800,PG,A
42.4,20160327,Thompson Klay,7300,SG,H
39.6,20160327,Curry Stephen,10800,PG,H
37.4,20160327,Augustin D.J.,4900,PG,A
36.7,20160327,Paul Chris,9600,PG,H
34.3,20160327,Rondo Rajon,7700,PG,H
32.6,20160327,Russell D'Angelo,5700,PG,H
29.3,20160327,Felton Raymond,4100,PG,A
27.4,20160327,Collison Darren,5500,PG,H
26.6,20160327,Harris Devin,3500,SG,A
26.1,20160327,Barton Will,5200,SG,A
21.2,20160327,Bryant Kobe,5800,SG,H
20.7,20160327,Curry Seth,3600,SG,H
20.3,20160327,Stauskas Nik,3900,SG,A
20.1,20160327,Matthews Wes,4400,SG,A
19.8,20160327,McConnell T.J.,3700,PG,A
19.2,20160327,Harris Gary,5300,SG,A
19.1,20160327,Barea Jose,4000,PG,A
17.9,20160327,Redick J.J.,4700,SG,H
17.2,20160327,Crawford Jamal,4800,SG,H
17.0,20160327,Canaan Isaiah,4100,PG,A
16.8,20160327,Sessions Ramon,3500,PG,A
16.7,20160327,Beal Bradley,5500,SG,A
16.0,20160327,Rush Brandon,3500,SG,H
15.7,20160327,McLemore Ben,3500,SG,H
15.5,20160327,Hill Solomon,3500,SG,H
14.7,20160327,Lawson Ty,3500,PG,H
13.7,20160327,Prigioni Pablo,3500,PG,H
12.2,20160327,Barbosa Leandro,3500,SG,H
11.9,20160327,Thornton Marcus,3700,SG,A
11.5,20160327,Huertas Marcelo,3600,PG,H
11.4,20160327,Clark Ian,3500,SG,H
11.1,20160327,Hill George,5400,PG,H
10.7,20160327,Beverley Patrick,5000,PG,A
10.0,20160327,Rivers Austin,3500,PG,H
9.9,20160327,Mudiay Emmanuel,5800,PG,A
9.5,20160327,Clarkson Jordan,5500,SG,H
9.2,20160327,Williams Louis,5100,SG,H
6.2,20160327,Stuckey Rodney,3500,SG,H
6.0,20160327,Temple Garrett,3500,SG,A
3.2,20160327,Terry Jason,3500,PG,A
2.0,20160327,Eddie Jarell,3500,SG,A
1.5,20160327,Anderson James,3500,SG,H
0.0,20160327,Williams Deron,6100,PG,A
0.0,20160327,Belinelli Marco,3500,SG,H
0.0,20160327,Goudelock Andrew,3500,PG,A
0.0,20160327,Nelson Jameer,4700,PG,A
0.0,20160327,Livingston Shaun,3900,PG,H
0.0,20160327,Young Joseph,3500,SG,H
0.0,20160327,Young Nick,3500,SG,H
0.0,20160327,Anderson Alan,3500,SG,A
-1.0,20160327,Marshall Kendall,3500,PG,A
46.7,20160327,Green Draymond,8400,PF,H
42.7,20160327,George Paul,8700,SF,H
36.1,20160327,Landry Carl,4500,PF,A
30.4,20160327,Cauley-Stein Willie,3900,PF,H
30.2,20160327,Covington Robert,6100,SF,A
27.9,20160327,Speights Marreese,3800,PF,H
26.9,20160327,Randle Julius,6600,PF,H
26.9,20160327,Nance Larry,3500,PF,H
26.3,20160327,Johnson Wesley,3500,SF,H
26.2,20160327,Green Jeff,4500,SF,H
23.2,20160327,Powell Dwight,3500,PF,A
22.6,20160327,Casspi Omri,4500,SF,H
22.0,20160327,Hickson J.J.,3500,PF,A
21.2,20160327,Porter Otto,5200,SF,A
21.2,20160327,Lee David,5000,PF,A
20.9,20160327,Capela Clint,3700,PF,A
20.9,20160327,Beasley Michael,4700,SF,A
19.9,20160327,Arthur Darrell,3800,PF,A
19.6,20160327,Brand Elton,3500,PF,A
19.4,20160327,Ariza Trevor,5500,SF,A
19.0,20160327,Nowitzki Dirk,8000,PF,A
18.6,20160327,Hilario Nene,4000,PF,A
18.0,20160327,Brewer Corey,3500,SF,A
17.8,20160327,Thompson Hollis,4400,SF,A
15.9,20160327,Gay Rudy,6400,SF,H
15.9,20160327,Barnes Harrison,4300,SF,H
15.6,20160327,Anderson Justin,3600,SF,A
14.6,20160327,Acy Quincy,3700,PF,H
14.2,20160327,Allen Lavoy,3500,PF,H
13.2,20160327,Miles C.J.,3600,SF,H
12.6,20160327,Motiejunas Donatas,3800,PF,A
11.9,20160327,Bass Brandon,4200,PF,H
11.1,20160327,Pierce Paul,3500,SF,H
8.9,20160327,Mbah a Moute Luc,3500,SF,H
8.6,20160327,Turner Myles,5700,PF,H
7.6,20160327,Villanueva Charlie,3700,PF,A
5.7,20160327,McAdoo James Michael,3500,PF,H
4.2,20160327,Dudley Jared,3600,PF,A
4.0,20160327,Kelly Ryan,3500,SF,H
3.4,20160327,Sampson JaKarr,3600,SF,A
3.0,20160327,McDaniels K.J.,3500,SF,A
1.5,20160327,Grant Jerami,5100,PF,A
0.0,20160327,Oubre Kelly,3500,SF,A
0.0,20160327,Ayres Jeff,3500,PF,H
0.0,20160327,Jones Terrence,3500,PF,A
0.0,20160327,Smith Josh,3500,PF,A
0.0,20160327,Butler Caron,3600,SF,H
0.0,20160327,Peace Metta World,3500,SF,H
0.0,20160327,Gooden Drew,3500,PF,A
0.0,20160327,Miller Mike,3500,SF,A
0.0,20160327,Noel Nerlens,6700,PF,A
0.0,20160327,Robinson III Glenn,3500,SF,H
0.0,20160327,Holmes Richaun,3500,PF,A
0.0,20160327,Faried Kenneth,5900,PF,A
0.0,20160327,Harrell Montrezl,3500,PF,A
0.0,20160327,Dawson Branden,3500,PF,H
0.0,20160327,Morris Markieff,4900,PF,A
0.0,20160327,Dukan Duje,3500,PF,H
0.0,20160327,Brown Anthony,3500,SF,H
0.0,20160327,Parsons Chandler,6800,SF,A
0.0,20160327,Dekker Sam,3500,SF,A
0.0,20160327,Gallinari Danilo,6700,SF,A
0.0,20160327,Iguodala Andre,3700,SF,H
0.0,20160327,Looney Kevon,3500,PF,H
0.0,20160327,Evans Jeremy,3500,PF,A
49.2,20160327,Jordan DeAndre,8200,C,H
42.9,20160327,Cousins DeMarcus,10900,C,H
38.2,20160327,Mahinmi Ian,4800,C,H
34.0,20160327,Gortat Marcin,6400,C,A
30.9,20160327,Nurkic Jusuf,4300,C,A
24.0,20160327,Howard Dwight,6900,C,A
21.2,20160327,Koufos Kosta,3800,C,H
20.8,20160327,Jokic Nikola,6200,C,A
15.3,20160327,Lauvergne Joffrey,3600,C,A
10.6,20160327,Aldrich Cole,3600,C,H
10.0,20160327,Hibbert Roy,3500,C,H
8.0,20160327,Bogut Andrew,4500,C,H
7.9,20160327,Mejri Salah,4500,C,A
7.4,20160327,Hill Jordan,3600,C,H
4.4,20160327,McGee JaVale,3500,C,A
3.2,20160327,Black Tarik,3500,C,H
2.2,20160327,Pachulia Zaza,4000,C,A
0.0,20160327,Sacre Robert,3500,C,H
0.0,20160327,Varejao Anderson,3500,C,H
0.0,20160327,Ezeli Festus,3600,C,H
4.9,20160327,Toupane Axel,,NA,A
56.2,20160328,Westbrook Russell,10600,PG,A
49.9,20160328,Wade Dwyane,7000,SG,H
47.7,20160328,Teague Jeff,6300,PG,A
44.2,20160328,Holiday Jrue,8200,SG,H
41.9,20160328,Rubio Ricky,7300,PG,H
40.8,20160328,Paul Chris,9600,PG,H
39.1,20160328,Booker Devin,6600,SG,A
38.7,20160328,Barea Jose,4000,PG,A
38.5,20160328,Rose Derrick,6800,PG,H
36.9,20160328,Knight Brandon,7100,PG,A
35.6,20160328,Hood Rodney,5000,SG,H
34.6,20160328,Barton Will,5200,SG,H
31.8,20160328,Butler Jimmy,8000,SG,H
31.7,20160328,Mudiay Emmanuel,5800,PG,H
31.5,20160328,Richardson Josh,4400,SG,H
30.3,20160328,Crabbe Allen,3500,SG,H
29.8,20160328,Brooks Aaron,3500,PG,H
29.4,20160328,Calderon Jose,4200,PG,A
28.9,20160328,DeRozan DeMar,7900,SG,H
28.3,20160328,Curry Seth,3600,SG,A
28.1,20160328,Harris Devin,3500,SG,A
27.9,20160328,Waiters Dion,3600,SG,A
27.7,20160328,Lillard Damian,8500,PG,H
27.6,20160328,Clarkson Jordan,5500,SG,A
27.0,20160328,Thomas Isaiah,8000,PG,A
26.9,20160328,Collison Darren,5500,PG,A
26.8,20160328,Powell Norman,3700,SG,H
26.1,20160328,Mack Shelvin,5900,PG,H
25.7,20160328,Price Ronnie,3500,PG,A
25.5,20160328,Felton Raymond,4100,PG,A
25.3,20160328,Korver Kyle,3600,SG,A
24.6,20160328,Larkin Shane,3700,PG,A
24.4,20160328,Galloway Langston,3500,SG,A
24.0,20160328,Smart Marcus,4200,PG,A
23.9,20160328,McCollum C.J.,7000,SG,H
23.6,20160328,Matthews Wes,4400,SG,A
23.4,20160328,Rivers Austin,3500,PG,H
22.9,20160328,Green Danny,3700,SG,A
22.2,20160328,Bradley Avery,5700,SG,A
22.2,20160328,Mills Patty,3700,PG,A
22.0,20160328,Douglas Toney,5800,PG,H
19.4,20160328,Crawford Jamal,4800,SG,H
18.4,20160328,Lowry Kyle,8600,PG,H
17.7,20160328,Williams Louis,5100,SG,A
17.6,20160328,Joseph Cory,3500,PG,H
17.2,20160328,Frazier Tim,4000,PG,H
17.2,20160328,McCallum Ray,3600,PG,H
16.2,20160328,Miller Andre,3600,PG,A
15.8,20160328,Roberson Andre,3500,SG,A
15.6,20160328,Kilpatrick Sean,3800,SG,A
15.5,20160328,Prigioni Pablo,3500,PG,H
14.9,20160328,Redick J.J.,4700,SG,H
14.8,20160328,Henderson Gerald,3600,SG,H
14.7,20160328,LaVine Zach,6100,SG,H
14.7,20160328,Schroder Dennis,4400,PG,A
14.4,20160328,Anderson James,3500,SG,A
13.5,20160328,Harris Gary,5300,SG,H
12.4,20160328,Vujacic Sasha,3500,SG,A
10.0,20160328,Bryant Kobe,5800,SG,A
9.2,20160328,Roberts Brian,3500,PG,H
9.1,20160328,Augustin D.J.,4900,PG,H
8.9,20160328,Russell D'Angelo,5700,PG,A
8.3,20160328,McLemore Ben,3500,SG,A
8.2,20160328,Neto Raul,3500,PG,H
8.2,20160328,Munford Xavier,3500,PG,H
8.0,20160328,Jones Tyus,3500,PG,H
7.5,20160328,Allen Tony,4800,SG,H
7.3,20160328,Stephenson Lance,6600,SG,H
7.2,20160328,Huertas Marcelo,3600,PG,A
7.2,20160328,Brown Markel,3600,SG,A
6.9,20160328,Afflalo Arron,4400,SG,A
6.7,20160328,Sloan Donald,4300,PG,A
6.5,20160328,Rozier Terry,3500,PG,A
6.4,20160328,Johnson Chris,3500,SG,H
6.0,20160328,Burke Trey,3500,PG,H
5.9,20160328,Martin Kevin,3500,SG,A
4.5,20160328,Grant Jerian,3500,PG,A
4.0,20160328,Simmons Jonathon,3600,SG,A
4.0,20160328,Wright Delon,3500,PG,H
3.5,20160328,Morrow Anthony,3500,SG,A
3.2,20160328,Green Gerald,3500,SG,H
3.0,20160328,Hardaway Jr. Tim,3800,SG,A
2.0,20160328,Holiday Justin,3500,SG,H
1.7,20160328,Foye Randy,3500,SG,A
1.2,20160328,Nelson Jameer,4700,PG,H
0.0,20160328,Payne Cameron,3500,PG,A
0.0,20160328,Hunter R.J.,3500,SG,A
0.0,20160328,Jenkins John,3600,SG,A
0.0,20160328,Rondo Rajon,7700,PG,A
0.0,20160328,Cole Norris,5700,PG,H
0.0,20160328,Hinrich Kirk,3500,SG,A
0.0,20160328,Ellington Wayne,3500,SG,A
0.0,20160328,Williams Deron,6100,PG,A
0.0,20160328,Moore E'Twaun,4000,SG,H
0.0,20160328,Goodwin Archie,3500,SG,A
0.0,20160328,Belinelli Marco,3500,SG,A
0.0,20160328,Dragic Goran,6800,PG,H
0.0,20160328,Snell Tony,3500,SG,H
0.0,20160328,Parker Tony,5200,PG,A
0.0,20160328,Ross Terrence,3500,SG,H
0.0,20160328,Patterson Lamar,3500,SG,A
0.0,20160328,Ginobili Manu,3600,SG,A
0.0,20160328,Young Nick,3500,SG,A
0.0,20160328,Conley Mike,6800,PG,H
0.0,20160328,Wroten Tony,3500,PG,A
0.0,20160328,Burks Alec,4800,SG,H
0.0,20160328,Adams Jordan,3500,SG,H
-1.0,20160328,Connaughton Pat,3500,SG,H
58.6,20160328,Durant Kevin,10300,SF,A
54.1,20160328,Aldridge LaMarcus,8000,PF,A
48.0,20160328,Wiggins Andrew,6600,SF,H
42.3,20160328,Young Thaddeus,7400,PF,A
40.7,20160328,Millsap Paul,8200,PF,A
40.0,20160328,Porzingis Kristaps,6700,PF,A
34.1,20160328,Anderson Kyle,3600,SF,A
33.8,20160328,Cauley-Stein Willie,3900,PF,A
33.0,20160328,Anthony Carmelo,8700,SF,A
32.1,20160328,Len Alex,6100,PF,A
31.4,20160328,Gibson Taj,5200,PF,H
30.7,20160328,Casspi Omri,4500,SF,A
30.4,20160328,Powell Dwight,3500,PF,A
30.1,20160328,Ibaka Serge,5400,PF,A
28.6,20160328,Aminu Al-Farouq,4900,SF,H
28.6,20160328,Hayward Gordon,7000,SF,H
27.3,20160328,Favors Derrick,7300,PF,H
26.3,20160328,Barnes Matt,6200,SF,H
25.8,20160328,Teletovic Mirza,4500,PF,A
25.0,20160328,Booker Trevor,3500,PF,H
24.8,20160328,Anderson Justin,3600,SF,A
24.8,20160328,Nowitzki Dirk,8000,PF,A
24.5,20160328,Green JaMychal,5800,PF,H
24.2,20160328,Sullinger Jared,5600,PF,A
23.8,20160328,Babbitt Luke,4700,SF,H
23.1,20160328,Patterson Patrick,3800,PF,H
23.1,20160328,Lyles Trey,3700,PF,H
22.8,20160328,Davis Ed,4600,PF,H
22.8,20160328,Dieng Gorgui,6500,PF,H
22.2,20160328,Faried Kenneth,5900,PF,H
19.6,20160328,Harkless Maurice,4000,SF,H
19.5,20160328,Deng Luol,6200,PF,H
19.3,20160328,Acy Quincy,3700,PF,A
19.1,20160328,Carter Vince,3500,SF,H
18.7,20160328,Diaw Boris,3500,PF,A
18.6,20160328,Cunningham Dante,3700,PF,H
18.2,20160328,Humphries Kris,3600,PF,A
17.8,20160328,Bazemore Kent,4200,SF,A
17.8,20160328,Hamilton Jordan,3600,SF,H
16.7,20160328,Kelly Ryan,3500,SF,A
16.6,20160328,Winslow Justise,4200,SF,H
16.6,20160328,Pierce Paul,3500,SF,H
16.0,20160328,Muhammad Shabazz,3500,SF,H
16.0,20160328,Johnson James,3500,SF,H
15.7,20160328,Vonleh Noah,3500,PF,H
15.6,20160328,Stoudemire Amare,3700,PF,H
15.3,20160328,Green Jeff,4500,SF,H
15.2,20160328,Tucker P.J.,4800,SF,A
14.2,20160328,Portis Bobby,3900,PF,H
14.2,20160328,Johnson Wesley,3500,SF,H
14.1,20160328,Hollins Ryan,3500,PF,H
14.0,20160328,Martin Jarell,3500,PF,H
14.0,20160328,Jerebko Jonas,3500,PF,A
13.9,20160328,Gee Alonzo,3800,SF,H
13.3,20160328,Johnson Joe,5100,SF,H
13.2,20160328,McRoberts Josh,3500,PF,H
13.1,20160328,Ingles Joe,3500,SF,H
13.1,20160328,Scott Mike,3500,SF,A
12.5,20160328,Johnson Amir,4400,PF,A
12.3,20160328,Turner Evan,6200,SF,A
11.6,20160328,Mirotic Nikola,4900,SF,H
11.1,20160328,Hollis-Jefferson Rondae,4100,SF,A
9.6,20160328,Sampson JaKarr,3600,SF,H
9.0,20160328,Dunleavy Mike,3500,SF,H
8.9,20160328,Scola Luis,3900,PF,H
8.8,20160328,Seraphin Kevin,3500,PF,A
8.7,20160328,Arthur Darrell,3800,PF,H
8.6,20160328,McCullough Chris,3500,PF,A
8.2,20160328,Bogdanovic Bojan,5000,SF,A
7.4,20160328,Karasev Sergey,3500,SF,A
6.8,20160328,Mickey Jordan,3500,PF,A
6.7,20160328,Peace Metta World,3500,SF,A
5.9,20160328,Bass Brandon,4200,PF,A
5.2,20160328,Thompson Jason,3500,PF,H
5.2,20160328,Mbah a Moute Luc,3500,SF,H
4.9,20160328,Bjelica Nemanja,3500,SF,H
4.6,20160328,McDermott Doug,3600,SF,H
4.4,20160328,Sefolosha Thabo,4300,SF,A
4.4,20160328,Williams Derrick,3700,PF,A
4.2,20160328,Ayres Jeff,3500,PF,H
4.2,20160328,Budinger Chase,3500,SF,A
4.2,20160328,Leuer Jon,4400,PF,A
4.2,20160328,Prince Tayshaun,3500,SF,H
2.7,20160328,Singler Kyle,3500,SF,A
2.4,20160328,Lee David,5000,PF,A
2.2,20160328,Randle Julius,6600,PF,A
2.2,20160328,Montero Luis,3500,SF,H
1.2,20160328,Smith Greg,3500,PF,H
0.4,20160328,Williams Alan,3500,PF,A
0.0,20160328,Butler Caron,3600,SF,A
0.0,20160328,Alexander Cliff,3500,PF,H
0.0,20160328,Young James,3500,SF,A
0.0,20160328,Collison Nick,3500,PF,A
0.0,20160328,Rudez Damjan,3500,SF,H
0.0,20160328,West David,3700,PF,A
0.0,20160328,Hairston P.J.,3500,SF,H
0.0,20160328,Amundson Louis,3500,PF,A
0.0,20160328,Leonard Kawhi,8500,SF,A
0.0,20160328,Anderson Ryan,6100,PF,H
0.0,20160328,Villanueva Charlie,3700,PF,A
0.0,20160328,Randolph Zach,7500,PF,H
0.0,20160328,Miller Mike,3500,SF,H
0.0,20160328,Muscala Mike,3500,PF,A
0.0,20160328,Robinson Thomas,3500,PF,A
0.0,20160328,Payne Adreian,3500,PF,H
0.0,20160328,Haslem Udonis,3500,PF,H
0.0,20160328,Gay Rudy,6400,SF,A
0.0,20160328,Nance Larry,3500,PF,A
0.0,20160328,Thomas Lance,3500,SF,A
0.0,20160328,Brown Anthony,3500,SF,A
0.0,20160328,Parsons Chandler,6800,SF,A
0.0,20160328,Gallinari Danilo,6700,SF,H
0.0,20160328,Garnett Kevin,3500,PF,H
0.0,20160328,McGary Mitch,3500,PF,A
0.0,20160328,Bairstow Cameron,3500,PF,H
0.0,20160328,Dawson Branden,3500,PF,H
0.0,20160328,Reed Willie,3600,PF,A
0.0,20160328,Dukan Duje,3500,PF,A
0.0,20160328,Caboclo Bruno,3500,SF,H
0.0,20160328,Crowder Jae,5800,SF,A
0.0,20160328,Huestis Josh,3500,SF,A
0.0,20160328,Carroll DeMarre,5400,SF,H
0.0,20160328,Evans Jeremy,3500,PF,A
0.0,20160328,Bosh Chris,7000,PF,H
49.5,20160328,Towns Karl-Anthony,8900,C,H
41.1,20160328,Whiteside Hassan,8400,C,H
40.8,20160328,Gobert Rudy,5500,C,H
40.6,20160328,Jordan DeAndre,8300,C,H
39.7,20160328,Gasol Pau,8600,C,H
32.5,20160328,Horford Al,7100,C,A
28.8,20160328,Lopez Brook,8100,C,A
27.0,20160328,Lopez Robin,5800,C,A
24.9,20160328,Koufos Kosta,3800,C,A
24.8,20160328,Adams Steven,4400,C,A
23.2,20160328,Hibbert Roy,3500,C,A
22.0,20160328,Valanciunas Jonas,6100,C,H
21.7,20160328,Ajinca Alexis,3800,C,H
20.8,20160328,Marjanovic Boban,3600,C,A
18.8,20160328,Kanter Enes,5600,C,A
18.5,20160328,Andersen Chris,3700,C,H
17.9,20160328,Aldrich Cole,3600,C,H
17.4,20160328,Biyombo Bismack,5300,C,H
15.6,20160328,Lauvergne Joffrey,3600,C,H
15.6,20160328,Jokic Nikola,6200,C,H
15.5,20160328,Olynyk Kelly,4000,C,A
14.6,20160328,Perkins Kendrick,3500,C,H
13.0,20160328,Black Tarik,3500,C,A
12.1,20160328,Plumlee Mason,5300,C,H
11.7,20160328,Sims Henry,3500,C,A
11.0,20160328,Pachulia Zaza,4000,C,A
10.8,20160328,Zeller Tyler,3500,C,A
9.8,20160328,Sacre Robert,3500,C,A
9.6,20160328,Chandler Tyson,4400,C,A
6.2,20160328,Bonner Matt,3500,C,A
5.6,20160328,O'Quinn Kyle,3500,C,A
5.2,20160328,Withey Jeff,3500,C,H
3.6,20160328,Asik Omer,3900,C,H
1.2,20160328,Nogueira Lucas,3500,C,H
0.0,20160328,Felicio Cristiano,3500,C,H
0.0,20160328,Mejri Salah,4500,C,A
0.0,20160328,Mohammed Nazr,3500,C,A
0.0,20160328,Cousins DeMarcus,10900,C,A
0.0,20160328,McGee JaVale,3500,C,A
0.0,20160328,Nurkic Jusuf,4300,C,H
0.0,20160328,Pekovic Nikola,3500,C,H
0.0,20160328,Duncan Tim,5100,C,A
0.0,20160328,Wright Brandan,3700,C,H
0.0,20160328,Kaman Chris,3500,C,H
0.0,20160328,Tavares Walter,3500,C,A
15.6,20160328,Farmar Jordan,,NA,H
5.5,20160328,Wilcox C.J.,,NA,H
2.0,20160328,Toupane Axel,,NA,H
49.9,20160329,Curry Stephen,10500,PG,H
44.4,20160329,Irving Kyrie,7000,PG,H
44.2,20160329,Harden James,11000,SG,A
38.5,20160329,Wall John,9700,PG,A
38.0,20160329,Payton Elfrid,5700,PG,H
36.8,20160329,Westbrook Russell,10600,PG,A
32.4,20160329,Beverley Patrick,4800,PG,A
30.6,20160329,Smith Ishmael,6800,PG,H
29.7,20160329,Lee Courtney,4100,SG,A
27.0,20160329,Walker Kemba,7800,PG,A
27.0,20160329,Ellis Monta,6800,SG,H
26.6,20160329,Oladipo Victor,8400,SG,H
26.3,20160329,Butler Jimmy,8000,SG,A
25.4,20160329,Caldwell-Pope Kentavious,5600,SG,H
24.4,20160329,Jennings Brandon,4300,PG,H
24.4,20160329,Beal Bradley,5700,SG,A
24.3,20160329,Thompson Klay,7400,SG,H
23.2,20160329,Jackson Reggie,6000,PG,H
22.6,20160329,Shumpert Iman,3500,SG,H
22.5,20160329,Foye Randy,3500,SG,A
22.3,20160329,Larkin Shane,3700,PG,A
21.4,20160329,Lamb Jeremy,3500,SG,A
20.9,20160329,Brown Markel,3600,SG,A
18.4,20160329,Dellavedova Matthew,3500,PG,H
17.9,20160329,Kilpatrick Sean,3800,SG,A
17.1,20160329,Watson C.J.,3500,PG,H
16.1,20160329,Stauskas Nik,3900,SG,H
16.1,20160329,Canaan Isaiah,3900,PG,H
15.7,20160329,Lawson Ty,3500,PG,H
15.2,20160329,Rose Derrick,6800,PG,A
14.9,20160329,Ellington Wayne,3500,SG,A
14.8,20160329,Livingston Shaun,3900,PG,H
14.6,20160329,Hill George,5200,PG,H
14.0,20160329,Waiters Dion,3600,SG,A
13.1,20160329,Barbosa Leandro,3500,SG,H
12.0,20160329,Brooks Aaron,3500,PG,A
11.8,20160329,McConnell T.J.,3600,PG,H
11.8,20160329,Moore E'Twaun,4000,SG,A
11.6,20160329,Smith J.R.,4300,SG,H
10.4,20160329,Stuckey Rodney,3500,SG,H
10.4,20160329,Marshall Kendall,3500,PG,H
10.3,20160329,Sessions Ramon,3500,PG,A
9.6,20160329,Thornton Marcus,3600,SG,A
9.3,20160329,Roberson Andre,3500,SG,A
8.6,20160329,Blake Steve,3500,PG,H
8.4,20160329,Clark Ian,3500,SG,H
8.4,20160329,Napier Shabazz,3500,PG,H
8.2,20160329,Payne Cameron,3500,PG,A
7.2,20160329,Temple Garrett,3500,SG,A
7.2,20160329,Morrow Anthony,3500,SG,A
6.6,20160329,Hill Solomon,3500,SG,H
6.0,20160329,Williams Maurice,3500,PG,H
5.7,20160329,Gutierrez Jorge,3500,PG,A
5.5,20160329,Marble Devyn,3500,SG,H
2.0,20160329,Terry Jason,3500,PG,A
2.0,20160329,Daniels Troy,3500,SG,A
1.5,20160329,Sloan Donald,4300,PG,A
1.2,20160329,Hilliard Darrun,3500,SG,H
0.0,20160329,Holiday Justin,3500,SG,A
0.0,20160329,Rush Brandon,3500,SG,H
0.0,20160329,Goudelock Andrew,3500,PG,A
0.0,20160329,Snell Tony,3500,SG,A
0.0,20160329,Lin Jeremy,4200,SG,A
0.0,20160329,McRae Jordan,3500,SG,H
0.0,20160329,Dinwiddie Spencer,3500,PG,H
0.0,20160329,Young Joseph,3500,SG,H
0.0,20160329,Harrison Aaron,3500,PG,A
0.0,20160329,Brown Lorenzo,3500,PG,H
0.0,20160329,Meeks Jodie,3600,SG,H
0.0,20160329,Eddie Jarell,3500,SG,A
0.0,20160329,Anderson Alan,3500,SG,A
51.7,20160329,Green Draymond,8500,PF,H
50.4,20160329,Batum Nicolas,7800,SF,A
45.3,20160329,George Paul,8700,SF,H
41.0,20160329,Mirotic Nikola,4900,SF,A
36.4,20160329,Robinson Thomas,3500,PF,A
36.4,20160329,Morris Marcus,5500,SF,H
35.4,20160329,Covington Robert,6100,SF,H
33.2,20160329,Zeller Cody,4400,PF,A
30.9,20160329,Harris Tobias,6300,PF,H
30.6,20160329,Beasley Michael,4900,SF,A
29.6,20160329,Nicholson Andrew,4000,PF,H
29.0,20160329,Thompson Tristan,4500,PF,H
28.8,20160329,Barnes Harrison,4200,SF,H
28.7,20160329,Ariza Trevor,5400,SF,A
27.5,20160329,Capela Clint,3800,PF,A
26.8,20160329,Gordon Aaron,5700,PF,H
26.5,20160329,Thompson Hollis,4500,SF,H
26.2,20160329,Porter Otto,5500,SF,A
25.2,20160329,Love Kevin,6900,PF,H
22.6,20160329,Morris Markieff,4900,PF,A
22.1,20160329,Hezonja Mario,3500,SF,H
22.0,20160329,Smith Jason,4000,PF,H
21.8,20160329,Williams Marvin,5700,PF,A
19.8,20160329,Brand Elton,3600,PF,H
19.7,20160329,Fournier Evan,5500,SF,H
18.0,20160329,Reed Willie,3600,PF,A
15.1,20160329,Landry Carl,4700,PF,H
15.0,20160329,Hickson J.J.,3600,PF,A
14.2,20160329,Allen Lavoy,3500,PF,H
13.2,20160329,Jones James,3500,SF,H
13.1,20160329,Karasev Sergey,3500,SF,A
13.0,20160329,Turner Myles,5700,PF,H
12.8,20160329,Singler Kyle,3500,SF,A
11.9,20160329,Speights Marreese,4000,PF,H
11.7,20160329,Miles C.J.,3500,SF,H
10.8,20160329,Kaminsky Frank,3500,PF,A
